Country,artist_names,streams
US,"Metro Boomin, Future, Chris Brown",129187132
US,Kali Uchis,126638999
US,"Travis Scott, Drake",125147961
US,Tyla,123411249
US,"The Weeknd, Playboi Carti, Madonna",123168864
US,"Calle 24, Chino Pacas, Fuerza Regida",122831281
US,"Jessie Murph, Jelly Roll",122414600
US,Myles Smith,121606509
US,"Lil Durk, Morgan Wallen",118593347
US,"JID, 21 Savage, Baby Tate",117205728
US,Bobby Helms,117125517
US,"21 Savage, Metro Boomin",117027298
US,"Grupo Frontera, Bad Bunny",116852721
US,"Nicki Minaj, Ice Spice, Aqua",116386995
US,Cage The Elephant,114914434
US,Coldplay,114344903
US,The Red Clay Strays,114130001
US,Van Morrison,111346810
US,Andy Williams,110210282
US,"Metro Boomin, Future, Don Toliver",107963119
US,"Diplo, Morgan Wallen",107862761
US,Vance Joy,106679569
US,Wham!,106501778
US,"Jung Kook, Latto",105837958
US,"Kendrick Lamar, Zacari",104169081
US,"Jordan Davis, Luke Bryan",103765403
US,"Metro Boomin, The Weeknd, 21 Savage",103264107
US,Kenya Grace,103138438
US,"Metro Boomin, Travis Scott, Young Thug",103105174
US,Dean Martin,102205307
US,"Future, Drake, Tems",101763246
US,"The Weeknd, Playboi Carti",101702693
US,"Bad Bunny, Feid",101625992
US,"Zach Bryan, Maggie Rogers",100952963
US,Nicki Minaj,100480720
US,Sexyy Red,99802030
US,The Walters,98891573
US,Mark Ambor,98807810
US,Natasha Bedingfield,98804708
US,Juice WRLD,98078762
US,Linkin Park,95690310
US,XXXTENTACION,95647378
US,"Charli xcx, Billie Eilish",94456449
US,"Lil Wayne, Drake, Future",94088996
US,"Travis Scott, SZA, Future",93967115
US,Eyedress,93663957
US,"Fuerza Regida, Marshmello",93136299
US,NewJeans,92896019
US,Frank Sinatra,92555805
US,Journey,92546613
US,"Future, Metro Boomin",90606228
US,Burl Ives,90037845
US,"Yng Lvcas, Peso Pluma",87649686
US,"Luis R Conriquez, Neton Vega",87249267
US,Lil Baby,85485850
US,"PinkPantheress, Ice Spice",85077538
US,"Peso Pluma, Neton Vega",84884347
US,"Zach Bryan, The Lumineers",81781013
US,The Goo Goo Dolls,80125866
US,Ice Spice,80108725
US,"GloRilla, Megan Thee Stallion",76976807
US,"Rema, Selena Gomez",76852109
US,Yeat,76386868
US,"Tyler, The Creator, GloRilla, Sexyy Red, Lil Wayne",76085540
US,"Drake, Wizkid, Kyla",76061305
US,"ROSÉ, Bruno Mars",75709747
US,Radiohead,75471658
US,The Cranberries,75326527
US,"Junior H, Peso Pluma",74554577
US,Oliver Anthony Music,73722062
US,JVKE,73431159
US,Josh Meloy,73027404
US,The Marías,71812502
US,"Lil Durk, J. Cole",70870498
US,"The Weeknd, Daft Punk",70437045
US,Myke Towers,68472232
US,"Hanumankind, Kalmi",67575732
US,Good Neighbours,67218537
US,"Marshmello, Kane Brown",66920670
US,Future,66168528
US,HARDY,65818328
US,Baby Keem,65074276
US,"Taylor Swift, Florence + The Machine",64048027
US,"A$AP Rocky, Imogen Heap, Clams Casino",64017539
US,Bryan Martin,63982288
US,A$AP Rocky,63506010
US,"Tyler, The Creator, Daniel Caesar",63438064
US,NLE Choppa,62368410
US,The Ronettes,62035578
US,Elvis Presley,61995448
US,"Post Malone, Luke Combs",61236151
US,*NSYNC,61056876
US,Jordan Adetunji,60920090
US,Kelly Clarkson,60704056
US,"Central Cee, Lil Baby",60645473
US,$uicideboy$,59832944
US,"USHER, Lil Jon, Ludacris",58745785
US,"Drake, SZA",58674495
US,José Feliciano,58649861
US,"Koe Wetzel, Jessie Murph",58638730
US,OneRepublic,58240463
US,"Kanye West, Pusha T",58038756
US,"Bing Crosby, Ken Darby Singers, John Scott Trotter & His Orchestra",57207110
US,"Earth, Wind & Fire",57170809
US,"Bizarrap, Peso Pluma",57102695
US,"Perry Como, The Fontane Sisters, Mitchell Ayres & His Orchestra",57095437
US,Surf Curse,56932186
US,"Peso Pluma, Jasiel Nuñez",56905816
US,Megan Moroney,56525301
US,4batz,54744977
US,"Post Malone, Blake Shelton",53979635
US,"Tyler, The Creator, Lola Young",53817824
US,Beach House,53814050
US,girl in red,53608042
US,"Kendrick Lamar, Lefty Gunplay",53119672
US,Junior H,52958517
US,"Peso Pluma, Grupo Frontera",52861358
US,Glass Animals,52144179
US,YG Marley,52071819
US,FIFTY FIFTY,51804218
US,Addison Rae,51107187
US,Lay Bankz,50506805
US,"Future, Metro Boomin, Travis Scott",50198607
US,"XXXTENTACION, Trippie Redd",50037797
US,"Oscar Maydon, Fuerza Regida",49825177
US,Vince Guaraldi Trio,49634101
US,Bing Crosby,48702831
US,"Megan Thee Stallion, Yuki Chiba",48630703
US,"Tito Double P, Peso Pluma",48267061
US,"Kali Uchis, Peso Pluma",47737485
US,Darlene Love,47617245
US,"Ella Langley, Riley Green",47499247
US,"Tyler, The Creator, Teezo Touchdown",46045520
US,Dylan Gossett,45430625
US,"Young Nudy, 21 Savage",45175483
US,"Morgan Wallen, Eric Church",45149742
US,Chino Pacas,44324021
US,AC/DC,42920700
US,Sia,42388725
US,"21 Savage, Travis Scott, Metro Boomin",42351750
US,Tito Double P,41614422
US,Megan Thee Stallion,41563940
US,"Peso Pluma, Natanael Cano",41331237
US,Chuck Berry,41228330
US,"Travis Scott, Bad Bunny, The Weeknd",40667766
US,Tame Impala,40499051
US,"Peso Pluma, Anitta",40404138
US,The Beach Boys,40283103
US,"Feid, Young Miko",40175772
US,Jimmy Eat World,39959837
US,Justin Bieber,39901096
US,"Eartha Kitt, Henri René and His Orchestra",39885323
US,"Peso Pluma, Tito Double P",39768732
US,Clairo,38692896
US,Sophie Ellis-Bextor,38657592
US,Old Dominion,38633358
US,"Nicki Minaj, Lil Uzi Vert",38357450
US,Ken Carson,38135314
US,"Marvin Gaye, Tammi Terrell",38057268
US,"Peso Pluma, Junior H",37625156
US,The Jackson 5,37145738
US,"Bing Crosby, The Andrews Sisters",36991473
US,Troye Sivan,36400252
US,"Future, Metro Boomin, The Weeknd",36326997
US,"That Mexican OT, Paul Wall, DRODi",36262379
US,"Tyler, The Creator, ScHoolboy Q, Santigold",35945483
US,"Bad Bunny, Chencho Corleone",35690987
US,"GloRilla, Sexyy Red",35486074
US,Keyshia Cole,34802395
US,"Lil Baby, Drake",34319307
US,"Zach Bryan, Noah Kahan",34020210
US,Jordan Davis,33997969
US,Jelly Roll,33472241
US,"Frank Sinatra, B. Swanson Quartet",33287044
US,Gene Autry,33153892
US,Childish Gambino,32697987
US,Cris Mj,32572328
US,"Moneybagg Yo, Morgan Wallen",32388993
US,Kaliii,32031560
US,Mac DeMarco,31696613
US,Tinashe,31516125
US,Paul McCartney,31121270
US,John Williams,30864421
US,Eagles,30599256
US,"Dave, Central Cee",30423772
US,"Bakar, Summer Walker",30379981
US,"Maluma, Carin Leon",30287227
US,"NLE Choppa, 41, Kyle Richh",29390171
US,"Kendrick Lamar, Dody6",29347973
US,Playboi Carti,28577759
US,"Travis Scott, Rob49, 21 Savage",28472758
US,Zach Top,28374220
US,"Grupo Frontera, Grupo Firme",28182611
US,Jung Kook,27847962
US,"Metro Boomin, Swae Lee, NAV, A Boogie Wit da Hoodie",27814301
US,"KAROL G, Shakira",27797148
US,Pentatonix,27478713
US,"Yahritza Y Su Esencia, Grupo Frontera",27383951
US,Muni Long,27172303
US,"4batz, Drake",26966867
US,Koe Wetzel,26886691
US,"John Lennon, Yoko Ono",26771988
US,"Natanael Cano, Oscar Maydon",26449301
US,"Quavo, Lana Del Rey",26306162
US,ILLIT,26184946
US,Sublime,25694614
US,"Daniel Caesar, Kali Uchis",25646937
US,"Tyler, The Creator, Doechii",25616763
US,Rod Wave,25456763
US,"Kendrick Lamar, Wallie the Sensei, Siete7x, Roddy Ricch",25376199
US,Donny Hathaway,25364579
US,Bruce Springsteen,25285055
US,"Young Thug, Drake",24743772
US,"Kelly Clarkson, Ariana Grande",23826490
US,"Tainy, Bad Bunny",23669519
US,"Peso Pluma, Jasiel Nuñez, Junior H",23205610
US,ian,23030709
US,"Eminem, Juice WRLD",23005562
US,"Jung Kook, Jack Harlow",22929879
US,Nickelback,22659734
US,Warren Zeiders,22563604
US,"Metro Boomin, Swae Lee, Lil Wayne, Offset",22554106
US,"Kanye West, Syleena Johnson",22328850
US,"Fuerza Regida, Grupo Frontera",22292066
US,"Metro Boomin, A$AP Rocky, Roisee",22142572
US,"Kendrick Lamar, AzChike",22042753
US,"Natanael Cano, Peso Pluma, Gabito Ballesteros",21887967
US,One Direction,21336975
US,"Bad Bunny, Young Miko",20943393
US,310babii,20818078
US,"Xavi, Los Dareyes De La Sierra",20634638
US,"Metro Boomin, Coi Leray",20214078
US,"Gwen Stefani, Blake Shelton",20160847
US,Tyler Hubbard,20116703
US,"Tyler, The Creator, Daniel Caesar, LaToiya Williams",20044820
US,"Beyoncé, Miley Cyrus",19791086
US,"Lil Baby, Gunna",19553406
US,"Drake, Bad Bunny",19101018
US,"J. Cole, Miguel",19077017
US,"21 Savage, Doja Cat",18972214
US,"Rauw Alejandro, Bad Bunny",18930814
US,"Cynthia Erivo, Ariana Grande",18754871
US,Paul Russell,18691686
US,Faye Webster,18562611
US,LE SSERAFIM,18489265
US,"Peso Pluma, Tito Double P, Joel De La P",18426038
US,"Eminem, Big Sean, BabyTron",18304075
US,"Carin Leon, Grupo Frontera",18240762
US,"Ice Spice, Central Cee",18209543
US,Noah Cyrus,18090692
US,Toby Keith,17846079
US,Perry Como,17833115
US,Key Glock,17746601
US,"Keith David, Blake Roman, Andrew Underberg, Sam Haft",17424666
US,"Drake, Young Thug, 21 Savage",17264653
US,"Feid, ATL Jacob",17232050
US,Selena Gomez,17152122
US,"Ice Spice, Nicki Minaj",17059617
US,"Odetari, 9lives",16922297
US,Gayla Peevey,16918096
US,"Noah Kahan, Hozier",16777411
US,Band Aid,16769571
US,"Kendrick Lamar, Hitta J3, YoungThreat, Peysoh",16556384
US,Bill Withers,16454258
US,Carin Leon,16352435
US,"The Weeknd, Ariana Grande",16332796
US,Jason Aldean,16082555
US,Bakar,16046319
US,"Mustard, Travis Scott",16045963
US,Red Hot Chili Peppers,16022619
US,"Post Malone, Tim McGraw",15916269
US,"David Guetta, Bebe Rexha",15916117
US,"Juice WRLD, Eminem, benny blanco",15890660
US,"Oscar Maydon, Junior H",15751662
US,"Travis Scott, Teezo Touchdown",15589704
US,"Zach Bryan, John Mayer",15428327
US,Gorillaz,15386428
US,"Blake Roman, Sam Haft, Andrew Underberg",15284844
US,"Rvssian, Rauw Alejandro, Ayra Starr",14974082
US,"Ariana Grande, Cynthia Erivo",14885329
US,"Nicki Minaj, Drake",14834565
US,Toosii,14714785
US,"Jimin, Loco",14644658
US,"Eminem, White Gold",14562235
US,"Lil Uzi Vert, sped up nightcore, ARIZONATEARS",14553099
US,"Arcane, Stromae, Pomme",14478765
US,"Beyoncé, Post Malone",14450427
US,juju<3,14343884
US,The White Stripes,14252983
US,"Sevdaliza, Pabllo Vittar, Yseult",14107486
US,Lana Del Rey,14074362
US,"Offset, Travis Scott",13917891
US,EBK Jaaybo,13829443
US,Elton John,13649638
US,"Travis Scott, Beyoncé",13607712
US,"Rauw Alejandro, Romeo Santos",13584613
US,Odetari,13573729
US,"Shoreline Mafia, OHGEESY, Fenix Flexin",13550083
US,Billy Joel,13442918
US,"mgk, Jelly Roll",13322915
US,Jonas Brothers,13152113
US,"Peso Pluma, Edgardo Nuñez, Los Dareyes De La Sierra",13140390
US,"Travis Scott, Young Thug",13135367
US,"Travis Scott, James Blake, 21 Savage",13104213
US,Doechii,13030648
US,"Cardi B, Megan Thee Stallion",13026204
US,Ryan Gosling,12897207
US,"21 Savage, Summer Walker",12832321
US,Cardi B,12792193
US,"Post Malone, Doja Cat",12553974
US,Kodak Black,12508364
US,Sleepy Hallow,12273309
US,"Zach Bryan, Sierra Ferrell",12223336
US,"Becky G, Peso Pluma",12194125
US,"Travis Scott, The Weeknd, Swae Lee",12113071
US,"Lil Peep, XXXTENTACION",12028789
US,Cody Johnson,11593049
US,Ella Fitzgerald,11540277
US,Kesha,11518710
US,Britney Spears,11510837
US,"Idina Menzel, Michael Bublé",11479361
US,Jungle,11383780
US,"Myke Towers, Bad Bunny",11374659
US,"Lil Uzi Vert, Nicki Minaj",11353460
US,Imogen Heap,11345779
US,"Zach Bryan, Bon Iver",11321700
US,Judy Garland,11304819
US,"Bad Bunny, Mora",11260935
US,"Drake, Teezo Touchdown",11144234
US,"Future, The Weeknd",11127185
US,"Bobby ""Boris"" Pickett, The Crypt-Kickers",11097491
US,"Eminem, JID",10868914
US,Ray Parker Jr.,10849720
US,"Post Malone, Jelly Roll",10735061
US,"Taylor Swift, Hayley Williams",10626827
US,The Doobie Brothers,10622926
US,"Travis Scott, Kid Cudi",10583325
US,"Megan Thee Stallion, RM",10490379
US,"Jonathan Bailey, Ariana Grande, Ethan Slater, Marissa Bode, Cynthia Erivo",10359119
US,Otis Redding,10338832
US,Ndotz,10322657
US,Lil Yachty,10256210
US,"Travis Scott, Swae Lee, Chief Keef",10216480
US,"Taylor Swift, Fall Out Boy",10183253
US,The Citizens of Halloween,10138037
US,Buffalo Springfield,10128981
US,Lady Gaga,10034683
US,"Eminem, Jelly Roll",9911151
US,"Wicked Movie Cast, Ariana Grande, Andy Nyman, Courtney-Mae Briggs, Jeff Goldblum, Sharon D. Clarke, Jenna Boyd",9768865
US,"Beyoncé, Tanner Adell, Brittney Spencer, Tiera Kennedy, Reyna Roberts",9765660
US,"Cris Mj, FloyyMenor, LOUKI",9750215
US,Creed,9625822
US,"Cynthia Erivo, Michelle Yeoh",9620794
US,"Gracie Abrams, Taylor Swift",9388184
US,SUICIDAL-IDOL,9331695
US,"Beyoncé, Linda Martell, Shaboozey",9253299
US,Aaron May,9193310
US,"Lyrical Lemonade, Juice WRLD, Cordae",9021361
US,Wyatt Flores,8977781
US,"Drake, Lil Yachty",8934033
US,G-Eazy,8888884
US,"Drake, Chief Keef",8877485
US,"Drake, PARTYNEXTDOOR",8830609
US,Chief Keef,8791732
US,Michael Jackson,8679638
US,Stevie Wonder,8646970
US,"KAROL G, Tiësto",8604252
US,"Sexyy Red, Drake",8532025
US,"Lil Yachty, ian",8472856
US,Lola Young,8434626
US,"Gunna, Offset",8308382
US,"Jeremy Jordan, Amir Talai, Erika Henningsen, Kimiko Glenn, Andrew Underberg, Sam Haft",8274756
US,Zac Brown Band,8199473
US,Alex Warren,8138322
US,"Taylor Swift, Kendrick Lamar",8095823
US,"Christian Borle, Amir Talai, Joel Perez, Andrew Underberg, Sam Haft",8091307
US,"Lil Uzi Vert, Travis Scott",8057540
US,"Lil Mabu, chriseanrock",8045042
US,Ole 60,8026619
US,Pharrell Williams,8009307
US,"Beyoncé, Dolly Parton",7989918
US,Lil Mabu,7967932
US,Ivan Cornejo,7964781
US,"Charli xcx, Ariana Grande",7960930
US,"Ariana Grande, Nonna",7959157
US,"Rod Wave, 21 Savage",7934219
US,"Oscar Ortiz, Edgardo Nuñez",7828518
US,"21 Savage, Young Thug, Metro Boomin",7813103
US,"21 Savage, Lil Durk, Metro Boomin",7792505
US,"The Kid LAROI, Jung Kook, Central Cee",7751863
US,"Zach Bryan, Noeline Hofmann",7665891
US,"Bad Bunny, Luar La L",7487131
US,"Camila Cabello, Playboi Carti",7451381
US,The Outfield,7403688
US,"21 Savage, Brent Faiyaz",7341619
US,"SZA, Travis Scott",7333640
US,"Peso Pluma, Junior H, Oscar Maydon",7303764
US,"Bad Bunny, Bryant Myers",7255912
US,Rockwell,7245284
US,"Offset, Cardi B",7244729
US,Foster The People,7220480
US,"Tito Double P, Chino Pacas",7185153
US,"Post Malone, Lainey Wilson",7181670
US,Mazzy Star,7121439
US,"Don Toliver, Charlie Wilson, Cash Cobain",7050559
US,Rihanna,7045634
US,Coi Leray,6942511
US,"Peso Pluma, Junior H, Eslabon Armado",6912662
US,Cher,6741743
US,"Don Toliver, Kodak Black",6715233
US,Lizzy McAlpine,6710292
US,Justin Timberlake,6675822
US,"Fuerza Regida, Natanael Cano",6642909
US,Ice Cube,6547654
US,"Odetari, 6arelyhuman",6542479
US,"Fuerza Regida, Peso Pluma",6541207
US,Kacey Musgraves,6450499
US,Lainey Wilson,6412015
US,Quevedo,6404241
US,"Stephen Sanchez, Em Beihold",6392697
US,"Bad Bunny, YOVNGCHIMI",6366865
US,"Travis Scott, Westside Gunn",6314577
US,"Sam Smith, Kim Petras",6247264
US,Andrew Gold,6121938
US,"KSI, Trippie Redd",6056353
US,Carpenters,6001372
US,"Beyoncé, Rumi Carter",5851569
US,"Eminem, Sly Pyper",5844977
US,Daya,5754538
US,JENNIE,5716834
US,Royel Otis,5684342
US,"Travis Scott, Yung Lean, Dave Chappelle",5652510
US,"Lil Tecca, Kodak Black",5646350
US,Kenny Chesney,5607556
US,"Charli xcx, Troye Sivan",5592337
US,"Brent Faiyaz, FELIX!, Tommy Richman",5587901
US,"Ed Sheeran, Elton John",5569726
US,"Thurl Ravenscroft, Boris Karloff",5555756
US,Trans-Siberian Orchestra,5525414
US,"El Alfa, Peso Pluma, Chael Produciendo",5516784
US,Tracy Chapman,5501318
US,"Metro Boomin, James Blake",5443646
US,Stray Kids,5429533
US,"LISA, ROSALÍA",5396958
US,Crowded House,5348134
US,"Beyoncé, Willie Nelson",5319527
US,"Post Malone, Hank Williams, Jr.",5266182
US,"Metro Boomin, Future, Lil Uzi Vert",5246815
US,"Reneé Rapp, Megan Thee Stallion",5222461
US,"Beyoncé, Willie Jones",5159752
US,"Post Malone, Chris Stapleton",5134191
US,"Peso Pluma, DJ Snake",5100863
US,LISA,5075653
US,"Lana Del Rey, Father John Misty",5051072
US,"J. Cole, Ari Lennox, Young Dro, Gucci Mane",5032577
US,"J. Cole, Bas, Central Cee",4971880
US,Bob Marley & The Wailers,4899627
US,Lizzo,4818589
US,"Kodak Black, NLE Choppa, Jimin, JVKE, Muni Long, Fast & Furious: The Fast Saga",4758697
US,"Future, Metro Boomin, Rick Ross",4718037
US,"Ken Carson, Destroy Lonely",4521058
US,"Beyoncé, Shaboozey",4515315
US,"Kali Uchis, KAROL G",4486751
US,"Peso Pluma, Blessd",4481295
US,"Post Malone, Dolly Parton",4465702
US,"Eminem, Dem Jointz, Sly Pyper",4447342
US,"Eminem, Skylar Grey",4401128
US,"Post Malone, Brad Paisley",4391192
US,"ROSALÍA, Rauw Alejandro",4373738
US,Men I Trust,4354439
US,"Gabito Ballesteros, Natanael Cano",4351929
US,"Charli xcx, Lorde",4322772
US,"J. Cole, Cam'ron",4219667
US,"Drake, Travis Scott",4205641
US,"Sky Rompiendo, Feid, Myke Towers",4175345
US,Pinegrove,4152742
US,"Post Malone, HARDY",4125289
US,"RAYE, 070 Shake",4065510
US,"21 Savage, Tommy Newport, Mikky Ekko",4018187
US,"Post Malone, ERNEST",3932766
US,"USHER, Alicia Keys",3924116
US,"Kelsea Ballerini, Noah Kahan",3886353
US,"Juice WRLD, Nicki Minaj",3853802
US,"Eminem, Ez Mil",3802163
US,"Future, Metro Boomin, J. Cole",3765319
US,"Zach Bryan, Bruce Springsteen",3740520
US,"The Weeknd, Anitta",3659103
US,"Post Malone, Sierra Ferrell",3612914
US,Jimmy Buffett,3558698
US,"Bad Bunny, Eladio Carrion",3525305
US,"Lil Uzi Vert, Bring Me The Horizon",3524720
US,The Beatles,3405873
US,"USHER, Pitbull",3401011
US,"Bad Bunny, Arcángel, De La Ghetto, Ñengo Flow",3373220
US,"Juice WRLD, Offset",3365100
US,"Post Malone, Billy Strings",3359945
US,"Lil Uzi Vert, Don Toliver",3346145
US,"Thomas Rhett, Morgan Wallen",3331610
US,"Zach Bryan, John Moreland",3312351
US,"Drake, Central Cee",3271633
US,"Peso Pluma, Ivan Cornejo",3234919
US,"21 Savage, Burna Boy, Metro Boomin",3229145
US,Conan Gray,3192909
US,"Noah Kahan, Kacey Musgraves",3191578
US,"Nicki Minaj, J. Cole",3186123
US,"SZA, Justin Bieber",3171959
US,BTS,3165124
US,Rauw Alejandro,3164669
US,"Future, Metro Boomin, A$AP Rocky",3139638
US,ROSÉ,3125296
US,"J. Cole, Daylyt, Ab-Soul",3122472
US,"21 Savage, Mariah the Scientist",3068146
US,"Flo Milli, SZA, Cardi B",3061755
US,"Shakira, Fuerza Regida",3044154
US,"J. Cole, Bas",3022021
US,"Juice WRLD, Fall Out Boy",3016527
US,"KAROL G, Feid, DFZM, Ovy On The Drums, J Balvin, Maluma, Ryan Castro, Blessd",2960645
US,"Louis Armstrong, The Commanders",2957000
US,"El Alfa, Peso Pluma",2956967
US,"Lil Uzi Vert, BABYMETAL",2908271
US,USHER,2905660
US,The Living Tombstone,2892069
US,"Future, Metro Boomin, Lil Baby",2854306
US,"Diplo, Jessie Murph, Polo G",2836300
US,"Childish Gambino, Jorja Smith, Amaarae",2810915
US,"Pharrell Williams, Miley Cyrus",2809944
US,"USHER, Jeezy",2807377
US,"Lil Uzi Vert, Snow Strippers",2806179
US,Lil Nas X,2804026
US,"Gordo, Drake",2800098
US,"Tyler, The Creator, Frank Ocean",2787768
US,"Rauw Alejandro, Laura Pausini",2784635
US,"beabadoobee, Laufey",2772318
US,"A$AP Rocky, J. Cole",2754576
US,"Don Toliver, Travis Scott",2743400
US,Victoria Monét,2726593
US,"Christian Nodal, Peso Pluma",2713387
US,beabadoobee,2709896
US,"KAROL G, Cris Mj, Ryan Castro",2688327
US,"Young Thug, Yak Gotti, Travis Scott, 21 Savage",2681781
US,Cynthia Erivo,2668088
US,"Beyoncé, Kendrick Lamar",2663103
US,"Yeat, Future",2659678
US,"Peso Pluma, Natanael Cano, Gabito Ballesteros",2644579
US,"NAV, Bay Swag, Cash Cobain",2642609
US,Declan McKenna,2636356
US,Madison Beer,2629841
US,Khalid,2616767
US,Outkast,2611594
US,"A$AP Rocky, Jessica Pratt",2605265
US,"Young Thug, Future",2605137
US,Run–D.M.C.,2598698
US,WALK THE MOON,2595693
US,"Rauw Alejandro, Feid",2592407
US,Jake Owen,2584890
US,"Zach Bryan, Watchhouse",2568595
US,"Bizarrap, Rauw Alejandro",2567536
US,"Tee Grizzley, J. Cole",2557237
US,Kay Starr,2554575
US,"Shakira, Cardi B",2549479
US,Aimee Carty,2533951
US,Black Sabbath,2532663
US,"J Hus, Drake",2530675
US,Alek Olsen,2526940
US,"Ariana Grande, Mariah Carey",2513577
US,Chayce Beckham,2509364
US,blink-182,2497423
US,Polo G,2486770
US,Riley Green,2484531
US,a-ha,2482925
US,"Kanye West, Jamie Foxx",2479997
US,Green Day,2477507
US,"Noah Kahan, Gracie Abrams",2442232
US,"Noah Kahan, Sam Fender",2439010
US,"Daphne Rubin-Vega, Andrew Underberg, Sam Haft",2437123
US,"DJ Khaled, Lil Baby, Future, Lil Uzi Vert",2434901
US,"Alan Jackson, Jimmy Buffett",2418875
US,"JAY-Z, Kanye West",2413469
US,"League of Legends, NewJeans",2410180
US,Darius Rucker,2393880
US,Chance Peña,2386715
US,"Noah Kahan, Lizzy McAlpine",2384865
US,Milli Vanilli,2379685
US,"Daniel Caesar, H.E.R.",2377406
US,Fall Out Boy,2370778
US,Ava Max,2340520
US,André 3000,2329932
US,"Gabito Ballesteros, Natanael Cano, Luis R Conriquez, Neton Vega",2316671
US,The Lumineers,2307635
US,Lynyrd Skynyrd,2304716
US,"Metro Boomin, Don Toliver, Lil Uzi Vert",2299362
US,"Gucci Mane, Lil Baby",2277566
US,Tyler Braden,2275402
US,"Young Thug, 21 Savage",2250465
US,"Lil Tjay, YoungBoy Never Broke Again",2246152
US,"Tyla, Travis Scott",2238426
US,"Peso Pluma, Eladio Carrion",2200220
US,Don McLean,2187260
US,"Young Thug, Lil Uzi Vert",2184529
US,Aliyah's Interlude,2168342
US,Sam Hunt,2165168
US,"Tory Lanez, Trippie Redd, Yoko Gold",2161747
US,Cole Swindell,2145255
US,Blue Öyster Cult,2115927
US,"Eden Muñoz, Junior H",2115622
US,"Ryan Castro, Peso Pluma, SOG",2111126
US,"Lil Durk, 21 Savage",2079188
US,Labrinth,2076934
US,"Rihanna, Calvin Harris",2076635
US,"Nelly Furtado, Timbaland",2072940
US,"Metro Boomin, Don Toliver, Wizkid, BEAM, Toian",2071815
US,"Quavo, Future",2048255
US,YNW Melly,2037678
VN,"Jung Kook, Latto",178695223
VN,Jimin,138284889
VN,Sơn Tùng M-TP,125428066
VN,V,113704817
VN,"Wren Evans, itsnk",110698510
VN,Jung Kook,91409531
VN,HIEUTHUHAI,68995271
VN,Ronboogz,56327692
VN,Thịnh Suy,48555610
VN,Low G,48409901
VN,"RPT MCK, Trung Trần",43003275
VN,Vũ Cát Tường,39832035
VN,RPT MCK,38801948
VN,W/N,34977816
VN,Vũ.,34936610
VN,"Jung Kook, Jack Harlow",33505517
VN,"tlinh, 2pillz",32870680
VN,"Emcee L (Da LAB), Da LAB, Muộii (Starry Night)",30346537
VN,"HIEUTHUHAI, marzuz",29547776
VN,"CoolKid, RHYDER",29545847
VN,"RHYDER, CoolKid, BAN",29327906
VN,"Madihu, Vũ.",29067462
VN,Phương Ly,28221160
VN,"Vũ., Dear Jane",28159631
VN,Da LAB,28037821
VN,"GREY D, tlinh",27858169
VN,Andiez,26120238
VN,Minh Huy,25068931
VN,AMEE,25068886
VN,tlinh,24586354
VN,"Da LAB, Phương Ly",24442102
VN,"WEAN, tlinh",24183750
VN,buitruonglinh,23785658
VN,"tlinh, Low G",23614205
VN,Olew,23404596
VN,"RPT Orijinn, Ronboogz",23349398
VN,"Low G, Thắng",23130411
VN,"Karik, GDucky",23054113
VN,"Emcee L (Da LAB), Da LAB, Badbies",22928429
VN,"Obito, Shiki, VSTRA",22425030
VN,"GREY D, Chillies",21919745
VN,"VSOUL, RPT MCK, Obito, Ronboogz, Boyzed",21615915
VN,"RPT MCK, tlinh",21227652
VN,ROSÉ,20891528
VN,"Vũ Phụng Tiên, DT Tập Rap, Drum7",20861977
VN,Taylor Swift,20637662
