rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams,Country,Date
39,spotify:track:3wlIAXSDtlD9iU8ysld06Z,"Peso Pluma, Jasiel Nuñez, Junior H",BIPOLAR,Double P Records,13,36,9,3396090,MX,2023-11-09
40,spotify:track:2UW7JaomAMuX9pZrjVpHAU,"Yng Lvcas, Peso Pluma",La Bebe - Remix,WM Mexico,2,37,34,3249025,MX,2023-11-09
41,spotify:track:0UbesRsX2TtiCeamOIVEkp,"Fuerza Regida, Natanael Cano",Ch y la Pizza,Rancho Humilde/Street Mob Records,6,39,49,3164742,MX,2023-11-09
42,spotify:track:54zcJnb3tp9c5OVKREZ1Is,KAROL G,MI EX TENÍA RAZÓN,Bichota/Interscope Records,13,38,13,3149922,MX,2023-11-09
43,spotify:track:0uBrQT9ny21InKVEsc7lm2,"Uzielito Mix, El Bogueto, Dani Flow",Otro Show,Candela Music,37,41,9,3143720,MX,2023-11-09
44,spotify:track:6Z0ybnsUBhbZ9ZjPW64eoF,Belanova,Rosa Pastel,Universal Music Mexico,22,47,51,3068245,MX,2023-11-09
45,spotify:track:0xGZjxYqcNQ8WqxyeZ4eSN,Peso Pluma,RUBICON,Double P Records,18,43,20,3000089,MX,2023-11-09
46,spotify:track:0cNSq9T5l8gZnpY14rsTR2,"Peso Pluma, Natanael Cano",PRC,Double P Records,1,49,42,2920580,MX,2023-11-09
47,spotify:track:2fQrrBtuNVMWOHqLyk4EfO,Alfredo Olivas,Yo Todo Lo Doy,Fonovisa,47,51,57,2898297,MX,2023-11-09
48,spotify:track:3cDyocF0Ibdfs1SFQk5cLZ,Darell,Lollipop,Sony Music Latin,33,33,4,2861175,MX,2023-11-09
49,spotify:track:179TZwPk0txEvjkraVTVKo,Alfredo Olivas,El Precio De La Soledad,Camiolvi,42,52,61,2761584,MX,2023-11-09
50,spotify:track:5ixdmTpCmH5diBA1j154wN,Bad Bunny,UN PREVIEW,Rimas Entertainment LLC,14,44,7,2709019,MX,2023-11-09
51,spotify:track:0FkD2FHEZrZIofVkY6XPFK,"Tito Double P, Joel De La P, Luis R Conriquez",DEMBOW BÉLICO,Double P Records,11,56,22,2700772,MX,2023-11-09
52,spotify:track:6XSqqQIy7Lm7SnwxS4NrGx,"Feid, Young Miko",CLASSY 101,UMLE - Latino,18,54,32,2670154,MX,2023-11-09
53,spotify:track:6XbtvPmIpyCbjuT0e8cQtp,Quevedo,Columbia,Quevedo,16,53,18,2632970,MX,2023-11-09
54,spotify:track:2hn2zOA2XFlv6DSmesylrL,"Ryan Castro, Peso Pluma, SOG",QUEMA,Sony Music Latin,31,55,17,2571840,MX,2023-11-09
55,spotify:track:1AZbs0L3SkXe625DKp37KQ,LATIN MAFIA,Julietota,Home Made Records,27,58,11,2571361,MX,2023-11-09
56,spotify:track:3nNmRE0DxHC6ZaKkrpUumS,"Bad Bunny, Young Miko",FINA,Rimas Entertainment LLC,7,46,4,2560961,MX,2023-11-09
57,spotify:track:7uuqrSuCjWxPTCVyOeGMyt,"Michelle Maciel, Eden Muñoz",CCC,DALE PLAY Records / Solido Records,14,48,26,2533993,MX,2023-11-09
58,spotify:track:775hCSePn3GW4h9nZ636kq,"Peso Pluma, Tito Double P",GAVILÁN II,Double P Records,43,61,20,2501547,MX,2023-11-09
59,spotify:track:0FxtC8uFapbpDBliAU3sd6,"Natanael Cano, Peso Pluma, Gabito Ballesteros",AMG,WEA Latina,1,59,50,2463775,MX,2023-11-09
60,spotify:track:1TEKUj8c5iyRNUUxo9SdSD,"Xavi, Tony Aguirre",Modo DND,Interscope Records,60,114,2,2445977,MX,2023-11-09
61,spotify:track:2VzCjpKvPB1l1tqLndtAQa,Peso Pluma,Por Las Noches,Worms Music,7,64,52,2442290,MX,2023-11-09
62,spotify:track:46FdwGMcgz6gik4RCpWBAW,"Oscar Maydon, El Padrinito Toys",Los Collares,Rancho Humilde,13,62,57,2437866,MX,2023-11-09
63,spotify:track:2HRgqmZQC0MC7GeNuDIXHN,"Jung Kook, Latto",Seven (feat. Latto) (Explicit Ver.),BIGHIT MUSIC,19,138,17,2410181,MX,2023-11-09
64,spotify:track:1gjAVqB8sPT5i96wXUWcJR,"Arcángel, Peso Pluma",LA CHAMBA,Rimas Entertainment LLC.,64,-1,1,2402687,MX,2023-11-09
65,spotify:track:2Nk3gXgekore0lfB7PCnub,Alfredo Olivas,El Paciente,Camiolvi,59,65,175,2395453,MX,2023-11-09
66,spotify:track:2KslE17cAJNHTsI2MI0jb2,Jung Kook,Standing Next to You,BIGHIT MUSIC,66,-1,1,2394178,MX,2023-11-09
67,spotify:track:3RA55zrRkyPK8Fd86hrMy8,"Peso Pluma, Junior H",LUNA,Double P Records,4,60,20,2385017,MX,2023-11-09
68,spotify:track:0W4yC1CrhJVQCpcFrB6oGU,Kenia OS,Ojo X Ojo,Sony Music México / 5020 RCRDS,40,40,2,2382307,MX,2023-11-09
69,spotify:track:71V6u8mPSydvEokO7XYqG6,Alfredo Olivas,El Vals Del Olvido,Camiolvi,69,75,56,2330068,MX,2023-11-09
70,spotify:track:3KZCP2StVGdWkOKyRZNWA4,Plan B,Es un Secreto,Pina Records,42,68,87,2308886,MX,2023-11-09
71,spotify:track:0qCPD6ilr9nXkI4KVZgcns,"Eden Muñoz, Junior H",Abcdario,Lizos Music,7,63,26,2302687,MX,2023-11-09
72,spotify:track:2cpAMkytkJoaaLYO6pXBey,Natanael Cano,El Toro Encartado - Spotify Singles,WEA Latina,27,71,8,2243760,MX,2023-11-09
73,spotify:track:4eMKD8MRroxCqugpsxCCNb,"Tainy, Bad Bunny",MOJABI GHOST,"NEON16, LLC",15,69,19,2235757,MX,2023-11-09
74,spotify:track:4Zx0yrZwW4uNpd1FhIrOV5,Natanael Cano,Mas Altas Que Bajadas,WEA Latina,12,66,19,2228164,MX,2023-11-09
75,spotify:track:1piak4R3yW4otWWyaSqyCH,"Junior H, Peso Pluma, Gabito Ballesteros",El Tsurito,WEA Latina,13,67,31,2216744,MX,2023-11-09
76,spotify:track:24teIhDYO2RocTA2v5dY0r,Junior H,Extssy Model,WEA Latina,37,74,56,2199999,MX,2023-11-09
77,spotify:track:1EZk1gal98tb4lNI862KzO,Natanael Cano,Pacas De Billetes,WEA Latina,18,50,28,2143674,MX,2023-11-09
78,spotify:track:505v13epFXodT9fVAJ6h8k,KAROL G,AMARGURA,BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO,38,82,26,2136943,MX,2023-11-09
79,spotify:track:2bXJMQZSJND3UYq5mjV4cB,"Peso Pluma, Natanael Cano",CARNAL,Double P Records,25,76,20,2124932,MX,2023-11-09
80,spotify:track:5AqiaZwhmC6dIbgWrD5SzV,"Bizarrap, Peso Pluma","Peso Pluma: Bzrp Music Sessions, Vol. 55",DALE PLAY Records,1,80,24,2124269,MX,2023-11-09
81,spotify:track:49Zc3sEJHADPoVDM4jNKgs,"Grupo Frontera, Manuel Turizo",DE LUNES A LUNES,Grupo Frontera,42,77,11,2112220,MX,2023-11-09
82,spotify:track:2m3Fqmw1mfs39KklPmjq79,"Lefty Sm, Santa Fe Klan, Dharius, C-Kan, MC Davo, Neto Peña",Por Mi México (Remix),Alzada Corp,21,73,10,2103376,MX,2023-11-09
83,spotify:track:1RGlfmdvcfatN0ZLOmzanS,Junior H,El Hijo Mayor,WEA Latina,22,81,69,2087065,MX,2023-11-09
84,spotify:track:0IKeDy5bT9G0bA7ZixRT4A,"Fuerza Regida, Grupo Frontera",Bebe Dame,Rancho Humilde/Street Mob Records,1,86,46,2084997,MX,2023-11-09
85,spotify:track:3kf0WdFOalKWBkCCLJo4mA,Chino Pacas,El Gordo Trae El Mando,Street Mob Records/PFL/Geffen Records,6,79,40,2080284,MX,2023-11-09
86,spotify:track:0DWdj2oZMBFSzRsi2Cvfzf,"KAROL G, Shakira",TQG,BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO,1,84,37,2043739,MX,2023-11-09
87,spotify:track:6Sq7ltF9Qa7SNFBsV5Cogx,"Bad Bunny, Chencho Corleone",Me Porto Bonito,Rimas Entertainment LLC,1,85,79,2034800,MX,2023-11-09
88,spotify:track:4Nf5EZ40JenjMUKXOiyRU5,Peso Pluma,NUEVA VIDA,Double P Records,37,88,20,2021481,MX,2023-11-09
89,spotify:track:3tt9i3Hhzq84dPS8H7iSiJ,Manuel Turizo,La Bachata,Sony Music Latin/La Industria,1,89,70,2013575,MX,2023-11-09
90,spotify:track:0NnbCdowqhKtgtNEQ9oeBX,"Kany García, Carin Leon",Te Lo Agradezco,5020 Records,83,98,14,1980516,MX,2023-11-09
91,spotify:track:2QrU43HoJRNBrbo2XLI9DS,Alfredo Olivas,No,Fonovisa,91,93,37,1973661,MX,2023-11-09
92,spotify:track:6tEl8GwFJEFyxZAO1ibTRF,Carin Leon,No Es Por Acá,"Socios Music, LLC",25,91,70,1969888,MX,2023-11-09
93,spotify:track:2sTDlCxmuZCTDKKk9f1qus,Bad Bunny,WHERE SHE GOES,Rimas Entertainment LLC,6,83,25,1937989,MX,2023-11-09
94,spotify:track:3NhstUmrlhaN1M6hP8zMbb,Bad Bunny,BABY NUEVA,Rimas Entertainment LLC,13,70,4,1932006,MX,2023-11-09
95,spotify:track:3HgvO4B5LLmdPOT2d8cSZd,"LAGOS, Danny Ocean",Mónaco,WM Mexico,12,103,124,1909266,MX,2023-11-09
96,spotify:track:5LXnSZVJ3kvi0MpA4ryjIb,"Grupo Marca Registrada, Junior H",Mafiosa,"RB Music, Inc. (RB Music/Grupo Marca Registrada)",96,-1,1,1893023,MX,2023-11-09
97,spotify:track:5wjsJIUf6pdrwauPDae43o,"Shakira, Fuerza Regida",El Jefe,Sony Music Latin,15,87,7,1885271,MX,2023-11-09
98,spotify:track:17js0w8GTkTUFGFM6PYvBd,"Fuerza Regida, Peso Pluma",Igualito a Mi Apá,Rancho Humilde/Street Mob Records,19,92,42,1871453,MX,2023-11-09
99,spotify:track:0J9g1MMJDhyvOb3NWckHMm,"Bad Gyal, Tokischa, Young Miko",Chulo pt.2,Universal Music Latino/Interscope,48,96,16,1862154,MX,2023-11-09
100,spotify:track:68cUJFq7aAbgeurngTmngL,Junior H,$AD BOYZ II,WEA Latina,11,94,5,1814580,MX,2023-11-09
101,spotify:track:4SHTLje9c6RLnx6kOPt9L6,Alfredo Olivas,El Sillón,Camiolvi,87,99,18,1800912,MX,2023-11-09
102,spotify:track:62vhlXTC4rrb13dVUlyYpO,"Tito Double P, Luis R Conriquez",LA 701,Double P Records,52,97,16,1793496,MX,2023-11-09
103,spotify:track:2CeKVsFFXG4QzA415QygGb,Feid,Feliz Cumpleaños Ferxxo,UMLE - Latino,23,110,64,1791421,MX,2023-11-09
104,spotify:track:3k3NWokhRRkEPhCzPmV8TW,"Bad Bunny, Bomba Estéreo",Ojitos Lindos,Rimas Entertainment LLC,1,102,79,1774905,MX,2023-11-09
105,spotify:track:3HqcNJdZ2seoGxhn0wVNDK,KAROL G,PROVENZA,BICHOTA RECORDS / INTERSCOPE RECORDS / UNIVERSAL MUSIC LATINO,1,106,81,1765990,MX,2023-11-09
106,spotify:track:1Fuc3pBiPFxAeSJoO8tDh5,"El Chachito, Junior H",En Paris,Rancho Humilde,12,104,46,1755576,MX,2023-11-09
107,spotify:track:4qSEvFGCpde73gqIuq3sho,"Bad Bunny, Mora",HIBIKI,Rimas Entertainment LLC,10,78,4,1753870,MX,2023-11-09
108,spotify:track:6CRRlfXDdhsL6vih3J5xco,Alfredo Olivas,En Definitiva,Camiolvi,78,105,87,1749150,MX,2023-11-09
109,spotify:track:231mWjDxgJH5OEQFkVIW5p,Peso Pluma,Peligro,Double P Records,109,-1,1,1748624,MX,2023-11-09
110,spotify:track:4ygQ5wSuzzNRevVjup1qV2,"Luis R Conriquez, Tony Aguirre, Peso Pluma",El Gavilán,Kartel Music / Prajin Music,12,111,55,1747135,MX,2023-11-09
111,spotify:track:01cN1DKc5HH7F9MOBBjSip,Grupo Frontera,AMOR PROPIO,Grupo Frontera,111,115,3,1744347,MX,2023-11-09
112,spotify:track:1OZpgVRQKkxcoeEocqTMRZ,Julión Álvarez y su Norteño Banda,Pongámonos De Acuerdo,UMLE - Fonovisa,27,125,61,1729520,MX,2023-11-09
113,spotify:track:5Eax0qFko2dh7Rl2lYs3bx,Bad Bunny,Efecto,Rimas Entertainment LLC,2,100,79,1719847,MX,2023-11-09
114,spotify:track:76kelNDs1ojicx1s6Urvck,Grupo Frontera,NO SE VA - EN VIVO,Grupo Frontera,1,108,67,1716443,MX,2023-11-09
115,spotify:track:55ZATsjPlTeSTNJOuW90pW,"Cartel De Santa, La Kelly",Shorty Party,"Babilonia Music, S.A. De C.V.",1,107,36,1699915,MX,2023-11-09
116,spotify:track:3FUVgc4ULS0t7X7sUBZ1UO,"Natanael Cano, Junior H",Eres,WEA Latina,14,154,19,1696002,MX,2023-11-09
117,spotify:track:4SW9gHnW8NfKOdqmh0ij45,"Bizarrap, Milo j",Fruto,DALE PLAY Records,71,95,5,1687715,MX,2023-11-09
118,spotify:track:1iRvhKiXRElIH2Uf4gd95P,Jesse & Joy,Dueles,WM Mexico,43,127,137,1675585,MX,2023-11-09
119,spotify:track:1W2VQFXOAUAncfkWv8Mwq2,Kim Loaiza,Mal Hombre,WEA Latina,72,72,2,1672545,MX,2023-11-09
120,spotify:track:7BVMtLpd7edHeOizt4RWz9,"Yahritza Y Su Esencia, Grupo Frontera",Frágil,Lumbre Music/Columbia,9,109,31,1661459,MX,2023-11-09
121,spotify:track:4tYgQrGwhpvjfq4ryajgUo,"Reik, Carin Leon",El Correcto,Sony Music México,121,149,3,1658363,MX,2023-11-09
122,spotify:track:2tTmW7RDtMQtBk7m2rYeSw,"Bizarrap, Quevedo","Quevedo: Bzrp Music Sessions, Vol. 52",DALE PLAY Records,1,112,70,1643391,MX,2023-11-09
123,spotify:track:3upTB6o5YgeALHgDp3mzte,"Grupo Firme, Gerardo Coronel",Qué Onda Perdida,Music VIP,33,116,32,1639730,MX,2023-11-09
124,spotify:track:7MmrcXVA7A5zZ2CbDuGHNa,Rels B,A Mí,DALE PLAY Records / Flakk Team,68,124,246,1636342,MX,2023-11-09
125,spotify:track:1QgY3dbddC41h8cBm9lxKd,LATIN MAFIA,Julieta,Rimas Entertainment México S.A. de C.V,36,136,20,1632919,MX,2023-11-09
126,spotify:track:6VsqdsaY4oV06NODea0L0J,"Becky G, Ángela Aguilar, Leonardo Aguilar",POR EL CONTRARIO (with Angela Aguilar & Leonardo Aguilar),Kemosabe Records/RCA Records/Sony Music Latin,113,113,2,1627688,MX,2023-11-09
127,spotify:track:6irysuQyZWd7Bjj7ePiOs2,JHAYCO,Holanda,N&E Entertainment LLC,46,117,13,1614348,MX,2023-11-09
128,spotify:track:3GSMdtJphymHEsR8K9jT5Q,León Larregui,Locos,Universal Music Mexico,56,126,294,1604198,MX,2023-11-09
129,spotify:track:6f8wbdo8KU5ETWJA7lapgS,Peso Pluma,BYE,Double P Records,8,120,24,1602855,MX,2023-11-09
130,spotify:track:01qFKNWq73UfEslI0GvumE,"Jung Kook, Jack Harlow",3D (feat. Jack Harlow),BIGHIT MUSIC,79,-1,5,1599267,MX,2023-11-09
131,spotify:track:4Dvkj6JhhA12EX05fT7y2e,Harry Styles,As It Was,Columbia,1,122,84,1597489,MX,2023-11-09
132,spotify:track:4AtRBtemYPsLbwdJRMj5rw,"Luis R Conriquez, Tito Double P",Sin Tanto Royo,Kartel Music,128,128,3,1572803,MX,2023-11-09
133,spotify:track:4H6o1bxKRGzmsE0vzo968m,"Yuridia, Ángela Aguilar",Qué Agonía,Sony Music México,5,135,55,1559064,MX,2023-11-09
134,spotify:track:5kpxVMDvYGRmNqawPqDTYR,"La Adictiva, Luis R Conriquez",JGL,Anval Music,10,129,86,1558818,MX,2023-11-09
135,spotify:track:4OVpyR6yhYyVoRj9D7CERz,"Banda MS de Sergio Lizárraga, Carin Leon",Ojos Cerrados,Lizos Music,44,140,96,1555410,MX,2023-11-09
136,spotify:track:6ifUES3keWjwXgae8pXI3o,Danny Ocean,Me Rehúso,Atlantic Records,1,133,354,1529841,MX,2023-11-09
137,spotify:track:1EKZmfqveHKe78Isfk07w4,"Grupo Frontera, Junior H",EN ALTAVOZ,Grupo Frontera,58,121,14,1525297,MX,2023-11-09
138,spotify:track:7DhYjNLksXZhbRQeheAums,Bacilos,Caraluna,WEA Latina,94,132,175,1499746,MX,2023-11-09
139,spotify:track:1j6xOGusnyXq3l6IryKF3G,"Piso 21, Manuel Turizo",Déjala Que Vuelva (feat. Manuel Turizo),WM Mexico,2,139,129,1499524,MX,2023-11-09
140,spotify:track:0pliiCOWPN0IId8sXAqNJr,"Grupo Marca Registrada, Grupo Frontera",Di Que Sí,"RB Music, Inc. (RB Music/Grupo Marca Registrada)",10,141,39,1494263,MX,2023-11-09
141,spotify:track:0fea68AdmYNygeTGI4RC18,"J Balvin, Bad Bunny",LA CANCIÓN,Universal Music Latino / Rimas,1,131,228,1487776,MX,2023-11-09
142,spotify:track:2CshODtf7iwe3pKlPmEWF5,Junior H,TRES BOTELLAS,WEA Latina,43,134,5,1464544,MX,2023-11-09
143,spotify:track:5Ei8EK2uXNkqqVSe2QYsFp,Julión Álvarez y su Norteño Banda,Que Te Vaya Bien,UMLE - Fonovisa,21,148,64,1455345,MX,2023-11-09
144,spotify:track:1iLbUmb2b2btyAAcQ68a1p,"Bizarrap, Milo j","Milo J: Bzrp Music Sessions, Vol. 57",DALE PLAY Records,27,119,5,1440428,MX,2023-11-09
145,spotify:track:0lc2neV7ZzjZExwCIVG2B3,"Peso Pluma, Blessd",LAS MORRAS,Double P Records,16,144,31,1429922,MX,2023-11-09
146,spotify:track:6TS8WvNunHz3sIePWAxYfE,Dani Flow,LAS QUE NO TIENEN PAPÁ,Dani Flow,131,161,7,1409108,MX,2023-11-09
147,spotify:track:3KTExsIhHiqNHW9XBbTTZd,"Natanael Cano, Dan Sanchez",Como Es Arriba Es Abajo,WEA Latina,26,118,33,1401134,MX,2023-11-09
148,spotify:track:0SRddBTphQwQcfqw4Br1uX,León Larregui,Brillas,EMI México,43,167,352,1398024,MX,2023-11-09
149,spotify:track:5jt25aFjW2kNoBqaEVaz5W,"Mora, Feid",LA INOCENTE,Rimas Entertainment LLC,75,151,72,1396838,MX,2023-11-09
150,spotify:track:7dR09k1an5JEq7ch0Y5hvV,"Chino Pacas, Fuerza Regida",Dijeron Que No La Iba Lograr,Street Mob Records/PFL/Geffen Records,12,146,33,1396421,MX,2023-11-09
151,spotify:track:2a8yglXvNw07OWu4lO2ByG,Junior H,LA CHERRY,WEA Latina,30,137,5,1387577,MX,2023-11-09
152,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,Taylor Swift,Cruel Summer,Taylor Swift,39,130,20,1379575,MX,2023-11-09
153,spotify:track:7E9GeFGfjXw9LAI4ay6rsw,"Grupo Firme, Carin Leon",El Tóxico,Music VIP,10,160,153,1379000,MX,2023-11-09
154,spotify:track:7K2JfvcKhIMwOndE6QBodf,Natanael Cano,El de La Codeina,LRR/Hyphy Music,110,156,26,1374005,MX,2023-11-09
155,spotify:track:1IzGf1RLpHuImi5lsCD3T9,Duelo,Puño De Diamantes,LA BONITA MUSIC,137,169,13,1372337,MX,2023-11-09
156,spotify:track:3gfSH9aYZbyGjdmbeoWliw,"Peso Pluma, Luis R Conriquez",Siempre Pendientes,Prajin Records,6,157,65,1370450,MX,2023-11-09
157,spotify:track:3ZGkdrigbWXLgHungXfZkt,"Junior H, Luis R Conriquez",Los Botones Azules,WEA Latina,13,155,88,1364992,MX,2023-11-09
158,spotify:track:4waqcUQWdj0yH26STWl2Rq,La Oreja de Van Gogh,Rosas,Columbia,119,184,74,1362598,MX,2023-11-09
159,spotify:track:0tLXkjxahQsnZkKP2GXXf6,mafalda cardenal,tu fan,Mafalda Cardenal,143,143,3,1361890,MX,2023-11-09
160,spotify:track:2kz1YOhJiNubjigR1gB1VX,Rauw Alejandro,DILUVIO,Sony Music Latin/Duars Entertainment,160,-1,1,1354669,MX,2023-11-09
161,spotify:track:7MVIfkyzuUmQ716j8U7yGR,"Milo j, Taiu",Rara Vez,Universal Music Argentina S.A.,63,163,34,1347106,MX,2023-11-09
162,spotify:track:3Zin1vaMx7PjFWIOBTE4FM,"Carin Leon, Camilo",Ni Me Debes Ni Te Debo,"Socios Music, LLC",40,150,25,1345007,MX,2023-11-09
163,spotify:track:3lGMtkONrZdJ8kTCg6KIFf,Natalia Lafourcade,Hasta la Raíz,RCA Records Label,15,175,209,1342071,MX,2023-11-09
164,spotify:track:5xzGmQsjbPuIZ6GtPdVuEq,"Grupo Marca Registrada, Junior H",El Rescate,Boba Records,8,166,68,1326140,MX,2023-11-09
165,spotify:track:3WoxwWoay78KXzGRlAm7J7,"Dani Flow, Alu Mix, Tensec",QUÉ ROLLITO PRIMAVERA,Dani Flow,165,-1,2,1317296,MX,2023-11-09
166,spotify:track:6Xj014IHwbLVjiVT6H89on,Kenia OS,Malas Decisiones,Sony Music México / 5020 RCRDS,13,142,43,1313287,MX,2023-11-09
167,spotify:track:2Ga1FnYssxRlMukIDI0f0y,Lasso,Ojos Marrones,Universal Music Mexico,9,185,71,1311442,MX,2023-11-09
168,spotify:track:2ctjDCCg1wHoQSjIJ8p6U4,Plan B,Candy,Pina Records,140,162,23,1310563,MX,2023-11-09
169,spotify:track:1zsPaEkglFvxjAhrM8yhpr,"Ozuna, Feid",Hey Mor,Aura Music Corp.,13,183,56,1310413,MX,2023-11-09
170,spotify:track:4yjeRuoVickg1G87LWeRes,"Peso Pluma, Jasiel Nuñez",ROSA PASTEL,Double P Records,19,164,29,1300066,MX,2023-11-09
171,spotify:track:4gJfPoMIcSDGY0tMGxm6Fu,KAROL G,OKI DOKI,Bichota/Interscope Records,125,172,13,1291652,MX,2023-11-09
172,spotify:track:4rX1QSvkaQE2y5LJLVjFqG,"Luis Mexia, Grupo Firme",Calidad,Luis Mexia,14,182,69,1286229,MX,2023-11-09
173,spotify:track:5aJ1M43pinROpwaPnO8KRj,Natanael Cano,Amor Tumbado,Rancho Humilde,30,187,111,1285093,MX,2023-11-09
174,spotify:track:3fjN3y5x4hN53rykAN2LHQ,Rels B,cómo dormiste?,DALE PLAY Records / Flakk Team,28,-1,65,1281414,MX,2023-11-09
175,spotify:track:2jPufybqAAmiF16Jirt9Ez,Julión Álvarez y su Norteño Banda,Te Hubieras Ido Antes,UMLE - Fonovisa,57,-1,14,1280724,MX,2023-11-09
176,spotify:track:1uKjQoh8JZj9ryuYRhpd7E,Luis Miguel,Ahora Te Puedes Marchar,WM Mexico,21,177,359,1277658,MX,2023-11-09
177,spotify:track:1DBXfbLYNqIlPwxjUxDxaR,"Becky G, Peso Pluma",CHANEL,Kemosabe Records/RCA Records/Sony Music Latin,10,176,32,1275924,MX,2023-11-09
178,spotify:track:4JtLrFUg0ff2x9TsXCgx76,"Tainy, Bad Bunny, Julieta Venegas",Lo Siento BB:/,"NEON16, LLC",1,181,97,1268520,MX,2023-11-09
179,spotify:track:6aommJFM8i3iT4inKuDSXh,Jósean Log,Chachachá,Jósean Log,156,-1,53,1267920,MX,2023-11-09
180,spotify:track:0OEBOJhSObnFuHuasXdt52,Shakira,Dia de Enero,Epic,100,195,40,1262936,MX,2023-11-09
181,spotify:track:5XeFesFbtLpXzIVDNQP22n,Arctic Monkeys,I Wanna Be Yours,Domino Recording Co,119,200,57,1251873,MX,2023-11-09
182,spotify:track:3b1IQflSLrgzYQPGFzI9cl,Juanes,Es Por Ti,Int'l Latin America,141,-1,3,1246856,MX,2023-11-09
183,spotify:track:24lqVtYdnA1NhYd37XFOPb,LATIN MAFIA,No digas nada,Rimas Entertainment México S.A. de C.V,101,-1,18,1246658,MX,2023-11-09
184,spotify:track:2beS6dD5rovBxSA1zYoSHR,"JHAYCO, J Balvin, Bad Bunny",No Me Conoce - Remix,N&E Entertainment LLC,3,170,228,1245093,MX,2023-11-09
185,spotify:track:0KSwFEkVh0KCBR0TwqBVen,"Jasiel Nuñez, DannyLux",Corazón Frío,Double P Records,176,180,4,1245033,MX,2023-11-09
186,spotify:track:100Tm6z29RfHTdUQ6NIs0s,Julieta Venegas,Me Voy,Ariola,150,-1,15,1243630,MX,2023-11-09
187,spotify:track:6YNTL320OEMAg4ORqGYt1v,"Matisse, Carin Leon",Como Lo Hice Yo,Sony Music México,6,193,109,1237097,MX,2023-11-09
188,spotify:track:0T2pB7P1VdXPhLdQZ488uH,Feid,Normal,UMLE - Latino,60,-1,65,1234913,MX,2023-11-09
189,spotify:track:21QPEewQy6P4l6mY0OE1fL,Alfredo Olivas,Seguramente,Camiolvi,189,190,2,1234826,MX,2023-11-09
190,spotify:track:1l77YWrGUp3qX3NS1rz7lq,Banda MS de Sergio Lizárraga,El Color de Tus Ojos,Lizos Music,24,-1,237,1229239,MX,2023-11-09
191,spotify:track:7cZoAjj5vufdREBJZGW2lH,"Junior H, Gabito Ballesteros",Vamos Para Arriba,WEA Latina,39,179,62,1221661,MX,2023-11-09
192,spotify:track:31REg67eoHJSvMLUcEmGNj,La Arrolladora Banda El Limón De Rene Camacho,El Final De Nuestra Historia,Universal Music Mexico,137,-1,31,1220521,MX,2023-11-09
193,spotify:track:1hHnCReCPe1FUkGLTeuCaC,Fuerza Regida,Me Acostumbre A Lo Bueno,Rancho Humilde,74,178,67,1209604,MX,2023-11-09
194,spotify:track:5pzdnCfGS2uz5XjXx6gem3,Officialalex425,Dame Amor,"ELƎMENT92 / La Empresa Music, Inc.",180,186,3,1209307,MX,2023-11-09
195,spotify:track:3JvDAV3iV1KH0EmnfdU8kf,Alfredo Olivas,Antecedentes De Culpa,Camiolvi,195,199,2,1208425,MX,2023-11-09
196,spotify:track:69Ej1xrGjOcHvIMtMKxK0G,Don Omar,Dile,UMLE - Machete,90,189,58,1206759,MX,2023-11-09
197,spotify:track:69kFrD7Mi8MJq9tAvJaYqO,Fuerza Regida,Sobras y Mujeres,Rancho Humilde/Street Mob Records,143,159,3,1205515,MX,2023-11-09
198,spotify:track:49lbKqbCI8SmJfW64OYXGZ,"Gabito Ballesteros, Junior H",Ya Corazón,Los CT Records,19,-1,34,1204196,MX,2023-11-09
199,spotify:track:5RQKSb1oqK7bAkuNpu1NSC,Natanael Cano,Morritas,WEA Latina,61,153,31,1203578,MX,2023-11-09
200,spotify:track:4RvWPyQ5RL0ao9LPZeSouE,Tears For Fears,Everybody Wants To Rule The World,UMC (Universal Music Catalogue),199,-1,2,1202207,MX,2023-11-09
1,spotify:track:6uIIdjYTxxpWOyWuVXrKQO,"Calle 24, Chino Pacas, Fuerza Regida",Que Onda,Street Mob Records,1,1,9,14032655,MX,2023-11-02
2,spotify:track:6CvTEtGagmzQvkUzzyKR9k,"Fuerza Regida, Marshmello",HARLEY QUINN,Rancho Humilde/Street Mob Records,2,27,2,12915956,MX,2023-11-02
3,spotify:track:3FvTHuefYV6TxE3Kseqno8,"Gabito Ballesteros, Natanael Cano",LOU LOU,Los CT Records,3,3,2,11003022,MX,2023-11-02
4,spotify:track:7mXuWTczZNxG5EDcjFEuJR,"Peso Pluma, Gabito Ballesteros, Junior H",LADY GAGA,Double P Records,1,2,19,9780868,MX,2023-11-02
5,spotify:track:2TJKY0WSFufZOzbRNgl6zE,"Alex Favela, Grupo Marca Registrada, Joaquin Medina",ELOVRGA,Rios Music/ Outerspace Music/ Boba Records Corporation,3,4,11,8983008,MX,2023-11-02
6,spotify:track:7iQXYTyuG13aoeHxGG28Nh,"Bad Bunny, Feid",PERRO NEGRO,Rimas Entertainment LLC,4,6,3,8895381,MX,2023-11-02
